,id,Player,PER,TS%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,FG%,3P%,2P%,eFG%,FT%,PPG,APG,RPG,SPG,BPG,HOF,MVP_Counts,Champions_Winners,season,Last_Season,Total_PTS
1073,2810,Trenton Hassell,8.35,0.489,0.6249999999999999,1.0625,1.7000000000000002,0.037875,-2.5749999999999997,0.125,-2.45,0.4432500000000001,0.23525000000000001,0.453375,0.45437500000000003,0.7706250000000001,6.073868092347476,1.8100951773231082,2.9878644013422613,0.4544089413229519,0.4417772104551538,0.0,0,0,9,2010.0,3741.0
1074,2812,Brendan Haywood,14.245454545454544,0.546818181818182,2.163636363636364,1.6181818181818182,3.7636363636363637,0.10863636363636364,-1.5636363636363635,1.1272727272727272,-0.41818181818181815,0.5238181818181818,0.0,0.5244545454545455,0.5238181818181818,0.5666363636363637,6.824234711260794,0.5237371896713814,6.15092391855271,0.40174324256024024,1.356922129095233,0.0,0,1,13,2013.0,5538.0
1076,2813,Steven Hunter,13.633333333333335,0.589,1.5,1.1666666666666667,2.6333333333333333,0.09866666666666667,-2.1,0.3333333333333333,-1.7666666666666666,0.5973333333333333,0.0,0.598,0.5973333333333333,0.49433333333333335,5.7029893574515995,0.2629526715339072,3.9000308742871668,0.13741963604663834,1.1764229414114997,0.0,0,0,8,2007.0,1817.0
1077,2814,Mike James,14.200000000000001,0.5225000000000001,2.2833333333333337,0.7166666666666667,2.983333333333333,0.07166666666666667,1.1833333333333333,-2.016666666666666,-0.8333333333333334,0.4191666666666667,0.373,0.44516666666666665,0.48533333333333334,0.798,11.649801162381848,4.102104244429465,2.564603359320804,0.8864801442660618,0.0703534446362626,0.0,0,1,12,2009.0,5863.0
1078,2815,Richard Jefferson,13.84,0.5672,3.2466666666666666,2.1599999999999997,5.426666666666667,0.11066666666666666,0.42666666666666675,-0.26666666666666666,0.16666666666666669,0.45899999999999996,0.35646666666666665,0.49313333333333337,0.5168,0.7491999999999999,13.557136503514158,2.1974944895073705,4.276469712003827,0.7042162520492593,0.3097238263712827,0.0,0,1,16,2017.0,14874.0
1079,2818,Andrei Kirilenko,18.936363636363634,0.5745454545454545,3.6727272727272724,3.063636363636363,6.736363636363635,0.15445454545454546,1.6181818181818182,3.5272727272727264,5.163636363636363,0.4766363636363636,0.30336363636363634,0.5149090909090909,0.5042727272727273,0.7627272727272728,12.45281862323876,2.8634675426058736,5.629357298611807,1.4192882759038359,1.9507124566269844,0.0,0,0,13,2013.0,9431.0
1080,2820,Troy Murphy,15.625,0.54325,3.2375,2.3875,5.6125,0.12212500000000001,-0.09999999999999992,0.04999999999999999,-0.062499999999999944,0.44775000000000004,0.363375,0.46862499999999996,0.4936250000000001,0.7908749999999999,12.383888269576863,1.6446170159233502,8.794947591563348,0.7121473961456389,0.42731309099788617,0.0,0,0,12,2010.0,7860.0
1081,2822,Tony Parker,18.33125,0.5455625,4.05,2.7687500000000003,6.8062499999999995,0.1423125,1.6187499999999997,-0.8625,0.75625,0.4895,0.33006250000000004,0.507375,0.507,0.751125,16.20076755121724,5.8255232841836815,2.7883452551832466,0.8612680277756242,0.08026826221735694,0.0,0,4,16,2017.0,18522.0
1082,2823,Vladimir Radmanovic,13.257142857142854,0.5394285714285714,1.6428571428571428,1.1714285714285713,2.8142857142857145,0.0852857142857143,0.6714285714285715,-0.39999999999999997,0.2571428571428571,0.4201428571428571,0.38757142857142857,0.45214285714285724,0.5158571428571429,0.7842857142857141,9.023685404974955,1.482302348201247,4.038273193033021,0.819111797944824,0.40498216162922923,0.0,0,1,12,2011.0,5879.0
1083,2824,Zach Randolph,19.407142857142862,0.5230714285714286,3.0071428571428567,2.4285714285714284,5.457142857142856,0.11364285714285714,0.26428571428571435,-0.7571428571428571,-0.4857142857142855,0.47314285714285703,0.20464285714285713,0.4821428571428572,0.4782857142857142,0.7614285714285713,17.619720914532394,1.906244307144494,9.578191914846789,0.7669027497915452,0.28642980872532015,0.0,0,0,16,2017.0,17721.0
1086,2830,Brian Scalabrine,8.8,0.5025000000000001,0.0,1.15,1.15,0.0505,-2.3,0.6000000000000001,-1.7,0.4005,0.362,0.412,0.47450000000000003,0.7755,5.138888888888889,1.3611111111111112,3.2314814814814814,0.5277777777777778,0.3333333333333333,0.0,0,1,11,2007.0,1594.0
1087,2832,Bobby Simmons,12.959999999999999,0.5374000000000001,2.3400000000000003,1.3,3.6399999999999997,0.081,0.44000000000000006,-0.5599999999999999,-0.12000000000000002,0.43660000000000004,0.364,0.4502,0.49400000000000005,0.8006,10.593387659289068,1.8359168343393695,4.43904359490275,0.9778450704225353,0.2018356807511737,0.0,0,0,10,2009.0,4189.0
1090,2835,Etan Thomas,15.200000000000001,0.5609999999999999,1.7333333333333334,1.5333333333333334,3.233333333333333,0.109,-2.2666666666666666,0.7999999999999999,-1.4666666666666668,0.5319999999999999,0.0,0.5319999999999999,0.5319999999999999,0.6016666666666666,6.582484194357968,0.5013654794720939,5.471040589528734,0.35861596061275147,1.294646424473488,0.0,0,0,9,2007.0,2341.0
1091,2836,Jamaal Tinsley,14.0625,0.477625,0.07499999999999996,2.1125,2.225,0.06525,-0.12499999999999997,0.0875,-0.03749999999999998,0.39424999999999993,0.29962500000000003,0.43625,0.4455,0.70775,9.793585792536991,6.560513347478245,3.2199796636012388,1.566423088897404,0.291513656624958,0.0,0,0,11,2013.0,4652.0
1093,2840,Gerald Wallace,16.17,0.5493,2.2600000000000002,3.1,5.36,0.11200000000000002,0.07999999999999999,2.46,2.55,0.4708,0.3043,0.5101,0.4997000000000001,0.6893999999999998,14.039319102981974,2.477977325033959,6.711274871389884,1.6906896676610725,0.9823777602448635,0.0,0,0,14,2014.0,9933.0
1094,2841,Earl Watson,12.077777777777778,0.4801111111111111,0.3111111111111111,1.3555555555555556,1.6777777777777778,0.044111111111111115,-1.1666666666666667,-0.6555555555555556,-1.8333333333333333,0.403,0.2951111111111111,0.4454444444444445,0.44477777777777777,0.7047777777777778,6.745651612017818,4.821912680355014,2.448316019181274,1.0391242836426366,0.2339784869207665,0.0,0,0,13,2012.0,5593.0
1096,2848,Carlos Boozer,19.24615384615385,0.5528461538461538,3.1307692307692303,3.0538461538461537,6.1692307692307695,0.13915384615384616,0.33076923076923104,0.7307692307692306,1.0615384615384613,0.5202307692307693,0.023857142857142855,0.5207692307692308,0.5203076923076924,0.7186153846153845,16.26892157960355,2.265003994661017,9.48265979379043,0.8897768269986931,0.38353486873462034,0.0,0,0,13,2015.0,13976.0
1097,2852,Caron Butler,14.845454545454544,0.5216363636363636,2.3090909090909086,1.8909090909090913,4.199999999999999,0.08645454545454546,0.3181818181818182,-0.09090909090909095,0.22727272727272724,0.4307272727272728,0.31881818181818183,0.45336363636363636,0.4680909090909091,0.8508181818181817,14.82520577511108,2.4918771300405607,5.269891023174855,1.3976872697178186,0.2449821597086557,0.0,0,1,14,2015.0,12430.0
1098,2853,Rasual Butler,10.757142857142858,0.5024285714285714,0.7285714285714286,1.5428571428571427,2.2857142857142856,0.055285714285714285,-1.3571428571428574,-0.7857142857142858,-2.157142857142857,0.4041428571428572,0.36099999999999993,0.43600000000000005,0.4801428571428571,0.7504285714285714,9.092492876026888,0.9569840006996537,2.8374267040100114,0.4182543856419538,0.5923095790354204,0.0,0,0,13,2015.0,6092.0
1101,2856,Melvin Ely,12.4,0.5075000000000001,-0.15000000000000002,1.2,1.05,0.038000000000000006,-2.85,0.44999999999999996,-2.3499999999999996,0.4700000000000001,0.0,0.47150000000000003,0.4700000000000001,0.621,8.55785032200755,1.1476793248945147,4.493115700644015,0.45691761048190094,0.8226737730401954,0.0,0,1,9,2006.0,1992.0
1102,2857,Reggie Evans,11.571428571428571,0.5037142857142858,0.6714285714285715,2.157142857142857,2.814285714285714,0.08771428571428572,-2.657142857142857,0.9,-1.7285714285714289,0.4655714285714286,0.25,0.46742857142857147,0.46585714285714286,0.5258571428571429,4.1401940451025725,0.5760773062040458,7.368681977197626,0.737631538213124,0.15604876469146892,0.0,0,0,13,2013.0,3289.0
1103,2858,Dan Gadzuric,17.55,0.54,2.25,2.2,4.45,0.1405,-0.8,1.7000000000000002,0.85,0.5315000000000001,0.0,0.5325,0.5315000000000001,0.515,6.48716049382716,0.3718518518518519,6.46716049382716,0.6301234567901235,1.354320987654321,0.0,0,0,10,2005.0,2465.0
1104,2859,Manu Ginobili,20.02142857142857,0.5766428571428571,3.9214285714285713,3.221428571428571,7.15,0.18664285714285717,3.5428571428571423,1.35,4.892857142857143,0.44314285714285717,0.36750000000000005,0.49207142857142866,0.5163571428571428,0.8178571428571428,13.476621307901606,3.818483437423773,3.573621527389606,1.375528732640392,0.30232402689995325,0.0,0,4,15,2017.0,13467.0
1106,2861,Drew Gooden,16.325,0.513125,1.8,2.2,4.0249999999999995,0.10074999999999999,-1.425,0.012499999999999976,-1.4125,0.46412500000000007,0.20687500000000003,0.47150000000000003,0.46874999999999994,0.740375,11.70610214429376,1.234142641109493,7.509366670619883,0.7593851095849967,0.6902727574915223,0.0,0,0,14,2012.0,8653.0
1108,2866,Nene Hilario,17.108333333333338,0.5845,2.816666666666667,2.716666666666667,5.525000000000001,0.13675000000000004,-0.21666666666666667,1.9166666666666667,1.7166666666666666,0.5485833333333333,0.09441666666666666,0.5513333333333332,0.5490833333333334,0.6525,11.930874929669967,1.9113121722303055,6.227253016217856,1.1337908442712668,0.7749545637751143,0.0,0,0,15,2017.0,10418.0
1111,2872,Jared Jeffries,9.585714285714285,0.47742857142857137,0.37142857142857144,1.1285714285714286,1.5,0.04285714285714286,-2.0142857142857142,1.2,-0.8142857142857144,0.4342857142857143,0.20957142857142855,0.45942857142857146,0.4485714285714285,0.5751428571428571,5.326874776695788,1.4520399866469267,4.431350553651399,0.7639175189280196,0.5729361266865443,0.0,0,0,11,2010.0,3003.0
1113,2876,Roger Mason,11.350000000000001,0.54675,1.525,1.375,2.85,0.0765,0.09999999999999999,-1.25,-1.1500000000000001,0.42250000000000004,0.39175,0.45775,0.52425,0.866,8.13916785239674,1.647849270216698,2.162412999852343,0.4360908269236793,0.1769942357857811,0.0,0,0,10,2013.0,3289.0
1114,2877,Yao Ming*,23.285714285714285,0.5954285714285714,5.214285714285714,4.142857142857143,9.385714285714284,0.20157142857142854,0.5,1.8142857142857143,2.2857142857142856,0.5231428571428572,0.25,0.5237142857142858,0.5234285714285715,0.8334285714285714,19.744457467314152,1.6421819019357071,9.407198279591915,0.3994256805301184,1.8955445511148792,1.0,0,0,8,2009.0,9247.0
1115,2878,Ronald Murray,12.8,0.49939999999999996,0.5,0.9,1.3399999999999999,0.0382,-1.1,-1.72,-2.82,0.4242,0.29479999999999995,0.46020000000000005,0.458,0.7238,10.921414937130738,2.4870289855072465,2.0820019693985756,0.9560185325455739,0.21514050901378576,0.0,0,0,8,2009.0,4817.0
1117,2880,Mehmet Okur,17.175,0.556875,4.1875,2.6374999999999997,6.8125,0.14725,1.1874999999999998,0.225,1.4125,0.458375,0.36612500000000003,0.48275,0.500875,0.793,13.740490636700816,1.7011098176653192,7.117842399251096,0.5270937612906903,0.7339975919294213,0.0,0,1,10,2010.0,8561.0
1118,2882,Jannero Pargo,12.65,0.486,0.15,1.4,1.55,0.0465,-1.05,-1.5,-2.6,0.39949999999999997,0.3685,0.41200000000000003,0.453,0.8645,8.604268292682928,2.43780487804878,1.9100609756097562,0.6356707317073171,0.055640243902439025,0.0,0,0,11,2008.0,3175.0
1120,2884,Tayshaun Prince,13.230769230769228,0.5046153846153847,2.5846153846153848,2.030769230769231,4.584615384615384,0.08784615384615384,-0.3384615384615385,0.1307692307692308,-0.20769230769230768,0.4516923076923077,0.3490000000000001,0.4686153846153847,0.477076923076923,0.7295384615384616,11.559016660671363,2.4984775902668663,4.44091494511729,0.5817076848739026,0.491742329842035,0.0,0,1,14,2016.0,11272.0
1122,2890,John Salmons,12.163636363636362,0.5225454545454546,1.3363636363636364,1.3,2.627272727272727,0.06963636363636365,-0.5363636363636364,-0.4090909090909091,-0.9454545454545454,0.42636363636363633,0.35790909090909084,0.44890909090909087,0.47845454545454547,0.7809999999999999,10.957730549047284,2.711160737444211,3.171903166708439,0.9377141281320029,0.26121367783460453,0.0,0,0,13,2014.0,8292.0
1123,2895,Amar'e Stoudemire,21.54,0.591,5.7299999999999995,2.6399999999999997,8.370000000000001,0.16430000000000003,0.6799999999999999,-0.26,0.4299999999999999,0.5308999999999999,0.22422222222222224,0.5345,0.5323,0.7595,20.481803862704275,1.3706430102842642,8.333546695213787,0.8274867864836221,1.3246333302695328,0.0,0,0,14,2014.0,15994.0
1125,2900,Chris Wilcox,15.45,0.5555,2.0749999999999997,1.225,3.325,0.09075,-1.0,-0.8750000000000001,-1.875,0.522,0.0,0.5237499999999999,0.522,0.66,10.832883119153772,0.9204668688539657,5.892283147397231,0.6308073370229152,0.449049136893354,0.0,0,0,11,2008.0,5150.0
1128,2906,Carmelo Anthony,20.849999999999998,0.5419285714285715,4.4714285714285715,2.2357142857142858,6.707142857142858,0.13007142857142856,2.4285714285714284,-1.1642857142857141,1.292857142857143,0.45007142857142857,0.3305714285714286,0.47271428571428575,0.48021428571428576,0.8115714285714287,24.730484544834333,3.145929168095026,6.611377501011314,1.051981599601985,0.4780220792077657,0.0,0,0,14,2017.0,24156.0
1129,2907,Marcus Banks,12.6,0.515,0.3333333333333333,1.2999999999999998,1.5666666666666664,0.06333333333333334,-1.4666666666666666,-0.3666666666666667,-1.8333333333333333,0.42700000000000005,0.3446666666666667,0.443,0.4566666666666667,0.7586666666666666,7.4978395061728405,2.924691358024692,2.0325102880658434,1.0130658436213993,0.1986625514403292,0.0,0,0,8,2006.0,2061.0
1130,2908,Leandro Barbosa,15.149999999999999,0.5698749999999999,2.625,1.0999999999999999,3.725,0.10025,1.5000000000000002,-1.5625,-0.07500000000000007,0.4668750000000001,0.387125,0.512,0.5383749999999999,0.8131250000000001,11.929246368696358,2.4122014035407005,2.2446857639334485,0.930257209342061,0.13423669543991,0.0,0,1,14,2016.0,9035.0
1131,2912,Steve Blake,11.120000000000001,0.5243,1.49,1.0200000000000002,2.5,0.0709,-0.05999999999999996,-1.4,-1.45,0.40259999999999996,0.3823,0.42190000000000005,0.5045,0.7817999999999999,7.043706841078698,4.087533294108697,2.1669198830076604,0.7326872492701136,0.06862452392371851,0.0,0,0,13,2015.0,5662.0
1132,2913,Keith Bogans,9.285714285714286,0.5198571428571428,0.8,1.3571428571428572,2.157142857142857,0.063,-0.642857142857143,-0.12857142857142853,-0.7428571428571429,0.3965714285714285,0.34900000000000003,0.48442857142857143,0.49857142857142855,0.6738571428571429,6.661372317974008,1.4873571807853063,2.9728459333317927,0.6642397622469266,0.12351038522865614,0.0,0,0,11,2013.0,4257.0
1133,2915,Chris Bosh,20.50769230769231,0.5691538461538461,5.292307692307692,2.876923076923077,8.153846153846155,0.15876923076923077,1.0153846153846153,0.3538461538461538,1.3615384615384618,0.49161538461538457,0.2998461538461538,0.5058461538461538,0.5054615384615384,0.7954615384615384,19.385157235129753,2.036137120325338,8.451269128682958,0.815826127845334,1.0154213921192583,0.0,0,2,13,2016.0,17189.0
1134,2918,Matt Carroll,13.066666666666668,0.5579999999999999,2.3000000000000003,1.0666666666666667,3.4,0.09500000000000001,0.09999999999999998,-1.7666666666666666,-1.6666666666666667,0.42133333333333334,0.4136666666666666,0.4263333333333333,0.5043333333333333,0.843,9.561609686609687,0.8750356125356125,2.570940170940171,0.6378917378917379,0.16784188034188033,0.0,0,0,10,2008.0,3013.0
1135,2920,Brian Cook,14.833333333333334,0.5416666666666666,1.8,0.9333333333333332,2.766666666666667,0.10433333333333333,-0.06666666666666665,-1.5666666666666667,-1.6333333333333335,0.4603333333333333,0.40700000000000003,0.48,0.5216666666666667,0.7706666666666666,7.070037986704652,0.7998971193415638,3.230136119025008,0.3869499841722064,0.3905191516302628,0.0,0,0,9,2007.0,2312.0
1136,2924,Boris Diaw,12.514285714285714,0.5374285714285714,1.5785714285714287,1.9642857142857146,3.55,0.07771428571428571,-0.65,0.8714285714285716,0.21428571428571425,0.4845,0.3139285714285714,0.5231428571428571,0.5147857142857143,0.7131428571428572,8.624359697392242,3.5349310557437263,4.381762438753008,0.606142873821163,0.4835072107732955,0.0,0,1,14,2017.0,9139.0
1137,2928,Francisco Elson,10.649999999999999,0.554,0.5,2.45,3.0,0.099,-3.1,2.65,-0.44999999999999996,0.5215000000000001,0.1,0.526,0.522,0.7185,4.944444444444445,0.7192460317460317,4.754166666666666,0.5964285714285714,0.7339285714285715,0.0,0,1,9,2007.0,1726.0
1138,2935,Willie Green,11.314285714285715,0.5021428571428571,0.3714285714285714,1.1,1.4714285714285715,0.04585714285714286,-1.5428571428571427,-1.9000000000000001,-3.4571428571428577,0.4298571428571428,0.3335714285714286,0.4609999999999999,0.4745714285714286,0.7515714285714287,9.089177046939605,1.5808824190952457,1.9555340120408613,0.5779950159863986,0.15761301477303813,0.0,0,0,12,2013.0,6059.0
1139,2938,Udonis Haslem,13.088888888888889,0.5346666666666666,2.5,2.711111111111111,5.222222222222223,0.11611111111111111,-1.911111111111111,0.3333333333333334,-1.6,0.4905555555555556,0.0,0.49166666666666664,0.4905555555555556,0.7638888888888888,8.956837614521167,0.9757065973495715,7.729182636716877,0.5739754667188781,0.32689361491568314,0.0,0,3,14,2013.0,6478.0
1141,2941,Josh Howard,17.683333333333334,0.5283333333333333,3.5,2.5999999999999996,6.100000000000001,0.13366666666666666,1.1833333333333333,0.25,1.4500000000000002,0.45683333333333337,0.3461666666666667,0.4785,0.48433333333333334,0.7653333333333333,15.601790635835732,1.721943658305116,6.165416758781891,1.11902426286971,0.614893444327119,0.0,0,0,10,2009.0,7270.0
1142,2943,LeBron James,27.699999999999996,0.5855,10.271428571428572,4.4,14.685714285714287,0.24057142857142852,7.314285714285715,1.9,9.185714285714285,0.5035714285714284,0.3421428571428572,0.5461428571428573,0.5389285714285715,0.7390714285714285,27.121075608501883,7.032818869983137,7.2724788431953895,1.6484515007897058,0.7695810825537779,0.0,4,3,14,2017.0,28787.0
1143,2948,Chris Kaman,14.833333333333334,0.5227777777777778,0.12222222222222226,2.4000000000000004,2.522222222222222,0.06222222222222223,-3.022222222222222,1.0666666666666667,-1.9444444444444444,0.48577777777777775,0.0,0.487,0.48577777777777775,0.7398888888888889,11.511074892607228,1.2834636495768244,7.9636436714795495,0.4563839841076979,1.3401662967950443,0.0,0,0,13,2015.0,8208.0
1144,2949,Jason Kapono,11.325000000000001,0.54625,1.2,0.85,2.0500000000000003,0.0595,-0.55,-2.075,-2.5999999999999996,0.45375000000000004,0.45924999999999994,0.4505,0.52725,0.8465,8.681210843928506,1.0192526948590381,2.057560000921319,0.4389361065045144,0.04152904459185554,0.0,0,1,9,2009.0,3398.0
1145,2950,Kyle Korver,13.1,0.6067272727272728,3.0454545454545454,2.1181818181818177,5.181818181818181,0.12209090909090908,1.4636363636363638,-0.27272727272727265,1.2181818181818185,0.4476363636363636,0.427090909090909,0.4731818181818182,0.5762727272727273,0.8772727272727273,10.632880730308589,1.958527460420281,3.2920338519617114,0.7470440959104647,0.37678160807411926,0.0,0,0,14,2016.0,10295.0
1148,2954,Darko Milicic,12.7,0.49075,-0.55,1.9500000000000002,1.4000000000000001,0.04575,-3.7,2.1500000000000004,-1.5250000000000001,0.469,0.0,0.46950000000000003,0.469,0.5715,7.360852700845127,1.0045487136408378,5.266225753487426,0.5376018226249872,1.5609056273970743,0.0,0,1,10,2011.0,2813.0
1149,2955,Travis Outlaw,13.033333333333337,0.49849999999999994,0.9333333333333332,1.383333333333333,2.316666666666667,0.06216666666666667,-1.7,-0.43333333333333335,-2.1666666666666665,0.4223333333333333,0.3265,0.4455,0.45816666666666667,0.7551666666666667,9.361738171663449,0.8954237194724403,3.5466338854149715,0.5652627826694748,0.6639587261781169,0.0,0,0,11,2014.0,5273.0
1150,2956,Zaza Pachulia,14.566666666666665,0.5439166666666667,1.9083333333333332,1.9083333333333332,3.8000000000000003,0.11808333333333336,-1.0916666666666668,1.1583333333333332,0.07499999999999996,0.47300000000000003,0.0,0.47566666666666674,0.47300000000000003,0.7548333333333334,7.443535965622527,1.4504496773167534,6.360263227055981,0.7846342551414973,0.3763776974914325,0.0,0,1,14,2017.0,6774.0
1151,2960,Kendrick Perkins,10.925,0.547875,0.33749999999999997,2.9125,3.25,0.08312500000000002,-2.95,3.0625000000000004,0.08750000000000002,0.5246249999999999,0.0,0.5271250000000001,0.5246249999999999,0.6043749999999999,6.00218440386472,1.1737131899470856,6.300658518925397,0.3754703954303849,1.3385362330252721,0.0,0,1,13,2014.0,4211.0
1152,2961,Mickael Pietrus,12.233333333333334,0.5451666666666667,1.0666666666666667,1.55,2.6166666666666667,0.08366666666666667,-0.43333333333333335,-0.2833333333333334,-0.7166666666666668,0.43383333333333335,0.3581666666666667,0.49833333333333324,0.5173333333333333,0.6615000000000001,9.190582818232071,0.9217678056235271,3.381628361043784,0.7114316593669828,0.4556910378179035,0.0,0,0,10,2010.0,4629.0
1153,2963,Luke Ridnour,14.09,0.5196,2.4699999999999998,1.0500000000000003,3.54,0.08309999999999998,0.43999999999999995,-1.2399999999999998,-0.8,0.4311,0.3456,0.45760000000000006,0.47250000000000003,0.8643000000000001,9.980306230963773,4.732502089198113,2.362561817379629,1.047893740218221,0.20907786914471407,0.0,0,0,12,2013.0,7740.0
1154,2965,Darius Songaila,13.16,0.5356,1.2399999999999998,1.2200000000000002,2.4400000000000004,0.0774,-1.6199999999999999,-0.059999999999999984,-1.6800000000000002,0.4984,0.11339999999999999,0.5004,0.499,0.8564,7.489122502547234,1.333674960045928,3.5287081594232133,0.7028962512994771,0.22533873295163617,0.0,0,0,8,2010.0,3415.0
1157,2970,Luke Walton,12.474999999999998,0.507,1.2750000000000001,1.45,2.75,0.0835,-0.9,0.275,-0.6000000000000001,0.44299999999999995,0.33625,0.46775,0.47475,0.73,7.161278586278586,3.0533064418933984,3.828676669981018,0.724330350417307,0.24112017535930577,0.0,0,2,10,2009.0,2649.0
1158,2971,David West,18.7,0.5426363636363636,3.6999999999999997,3.245454545454545,6.99090909090909,0.1441818181818182,0.29090909090909095,1.4454545454545453,1.7090909090909088,0.49490909090909097,0.2620909090909091,0.49900000000000005,0.49727272727272726,0.8149090909090909,16.12398873317195,2.3975390975240773,7.252692068957281,0.8039463744798456,0.8562757865422216,0.0,0,1,14,2016.0,13539.0
1159,2975,Trevor Ariza,13.772727272727273,0.5319090909090909,1.6909090909090907,2.8,4.5,0.09909090909090908,0.22727272727272718,1.4000000000000001,1.6181818181818182,0.4318181818181818,0.3050909090909091,0.48554545454545456,0.4986363636363636,0.7379090909090908,11.029513207567433,2.2557095077986276,4.9763308457879,1.5638446687747463,0.34771355372611845,0.0,0,1,13,2017.0,9147.0
1160,2978,Andris Biedrins,16.65,0.5865,3.3249999999999997,2.375,5.675000000000001,0.137,-0.55,1.875,1.3750000000000002,0.5842499999999999,0.0,0.5845,0.5842499999999999,0.50375,9.21508856386656,1.2571437231846636,9.369978737232337,0.8628500601140798,1.3312804299016487,0.0,0,0,10,2011.0,3247.0
1161,2980,Matt Bonner,14.166666666666666,0.5973333333333334,3.0666666666666664,1.4333333333333333,4.533333333333334,0.14266666666666666,1.8166666666666664,-0.21666666666666665,1.6166666666666665,0.4711666666666667,0.42516666666666664,0.5158333333333335,0.5835,0.7653333333333334,7.301750287251643,0.868227757387649,3.6813158336193563,0.46171814735500377,0.3267700632199277,0.0,0,2,12,2012.0,4632.0
1162,2985,Josh Childress,16.25,0.6005,4.6,1.225,5.85,0.126,1.45,0.05000000000000001,1.475,0.52425,0.35725000000000007,0.54525,0.54575,0.79775,11.232579125177809,1.8765837158929266,5.5861106620975045,1.0189795357558515,0.546215488814173,0.0,0,0,8,2008.0,3548.0
1163,2986,Nick Collison,13.236363636363633,0.5776363636363636,2.372727272727273,1.5636363636363635,3.9181818181818184,0.11845454545454545,-0.29090909090909095,0.8818181818181816,0.5909090909090909,0.5412727272727272,0.0752,0.5503636363636363,0.545090909090909,0.7236363636363637,6.290869615852596,1.073750048431039,5.451414306884572,0.5252773602837624,0.5485722474769246,0.0,0,0,13,2015.0,5328.0
1164,2988,Carlos Delfino,12.899999999999999,0.5248333333333334,1.25,2.2666666666666666,3.516666666666666,0.09716666666666668,0.39999999999999997,0.6833333333333332,1.0833333333333333,0.4028333333333333,0.36450000000000005,0.44250000000000006,0.49816666666666665,0.7936666666666667,9.392387609360236,2.018869030765645,4.015391857885141,1.0830024058862444,0.16574769443162665,0.0,0,0,8,2013.0,4115.0
1165,2989,Luol Deng,15.06153846153846,0.5217692307692308,2.5615384615384618,2.876923076923077,5.461538461538462,0.10746153846153844,-0.015384615384615398,0.6384615384615385,0.6461538461538462,0.4486923076923077,0.3218461538461538,0.4755384615384615,0.48007692307692307,0.7656923076923078,14.677440205226254,2.251787572456909,6.0560233022880485,0.9802442327643897,0.48994261926651606,0.0,0,0,13,2017.0,13202.0
1166,2990,Chris Duhon,11.000000000000002,0.5248571428571428,1.6714285714285715,1.742857142857143,3.4,0.081,-0.6285714285714287,-0.6428571428571429,-1.3,0.3942857142857143,0.36885714285714283,0.41971428571428565,0.49071428571428566,0.7851428571428573,7.134818102465531,4.722368562851457,2.412066351488019,0.8436255761968968,0.06579898154530615,0.0,0,0,9,2012.0,3946.0
1167,2996,Ben Gordon,14.844444444444443,0.5451111111111111,2.2000000000000006,1.5000000000000002,3.7111111111111117,0.0748888888888889,1.1444444444444446,-2.333333333333333,-1.1777777777777778,0.43144444444444446,0.4013333333333333,0.446,0.496111111111111,0.8555555555555556,15.695573388908688,2.672846817343277,2.5982351854466987,0.7211414522816306,0.16532666959561793,0.0,0,0,11,2013.0,11084.0
1168,2997,Devin Harris,16.150000000000002,0.5545,2.5000000000000004,1.416666666666667,3.9000000000000004,0.1161666666666667,1.4833333333333327,-0.8500000000000001,0.6416666666666666,0.44050000000000006,0.31575000000000003,0.49125,0.49100000000000005,0.7845,11.477414507171032,4.246032508249241,2.2441967625480927,1.106855326117426,0.1947716415068471,0.0,0,0,13,2017.0,9574.0
1170,2999,Dwight Howard,21.523076923076925,0.5991538461538461,4.315384615384615,5.046153846153847,9.36153846153846,0.17284615384615387,-0.3615384615384615,2.7846153846153845,2.4153846153846157,0.5860000000000001,0.11176923076923077,0.5886923076923076,0.5863846153846153,0.5618461538461538,17.440022720496916,1.496167638125911,12.630969188091722,0.978374900074424,1.9788245274170915,0.0,0,0,13,2017.0,16652.0
1171,3000,Kris Humphries,16.580000000000002,0.5346,2.32,1.92,4.26,0.1258,-1.56,0.72,-0.8400000000000001,0.48599999999999993,0.0,0.48860000000000003,0.48599999999999993,0.7526,9.183499242243107,0.9881390446844515,7.889142146785905,0.4958153534643717,0.8114009493769313,0.0,0,0,13,2015.0,5350.0
1172,3003,Royal Ivey,8.8,0.487,0.4,0.2,0.5,0.018000000000000002,-2.0,-2.4,-4.4,0.394,0.327,0.421,0.44,0.726,5.573333333333333,2.1333333333333333,1.5733333333333333,0.6,0.09333333333333334,0.0,0,0,10,2008.0,1641.0
1175,3011,Shaun Livingston,12.78888888888889,0.5334444444444445,1.3111111111111111,1.411111111111111,2.688888888888889,0.08855555555555555,-1.622222222222222,0.2555555555555556,-1.3666666666666667,0.48866666666666675,0.22466666666666668,0.4925555555555555,0.4904444444444444,0.7764444444444446,6.65728915323221,3.2137064849275983,2.530565047937739,0.7548671579314443,0.4076853922208767,0.0,0,2,12,2017.0,4579.0
